编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
6354,深圳户口在香港免税可以买几条烟？,深圳市人民政府口岸办公室,2016.11.16,2016.11.16,"香港返回深圳可以带几条烟呢？护照可以带2条，港澳通行证带只能带一条吗？
		","





??? 建议您咨询深圳海关，深圳海关门户网站（http://shenzhen.customs.gov.cn），在“业务咨询”栏目中留言与深圳海关联系，也可拨打深圳海关“12360”服务热线。
",0.9537694865902273
59,通过护照中转香港乘飞机前往泰国,深圳市人民政府口岸办公室,2017.05.08,2017.05.09,"我的港澳通行证现已过期，正处于办理之中。在通行证办理期间，我已预订由香港国际机场前往泰国清迈的机票。我可以通过护照和机票出行单通过深圳海关进入香港吗？我需要准备哪些材料？
		","建议你咨询深圳边检总站，电话0755-82321000，或登录深圳边检总站官网（http://www.szbj.gov.cn），业务咨询栏目进行网上咨询。
",0.9585941098432206
9667,咨询探亲签注赴香港需要的证件,深圳市人民政府口岸办公室,2016.07.13,2016.07.14,"深圳口岸办公室您好： 我有一事咨询。我爱人在高校从事科研工作，以香港优秀人才引进计划拿到逗留签注赴港，我本人以探亲身份拿到了赴香港的探亲签注（三个月多次）），请问，我过关的时候，需要准备哪些材料：身份证？有探亲签注的通行证？结婚证？此外还需要哪些材料，才能使我顺利过关去香港？请贵单位回答，谢谢！
		","
请您询问广东省公安厅驻深圳签证处，电话：0755-82327700；深圳边检总站，电话：0755-82321000。
",0.9659858877144907
7209,科研,深圳市人民政府口岸办公室,2016.10.21,2016.10.21,"您好！请问您我们是否可从香港通过深圳湾口岸带一些做研究用的实验室试剂（非临床用途）？ 另外，如果还需要携带大约100份血清样本作科研，需要做什么申报手续吗？ 谢谢！
		","请您咨询深圳出入境检验检疫局，电话：0755-83886078。
",0.96972666785599
23763,三个人一起买14000港币的IMAC要不要交关税,深圳市人民政府口岸办公室,2014.08.24,2014.08.28,"一个人限制购物5000元免关税 请问三个人一起买14000港币的IMAC要不要交关税呢？谢谢
		","你好，根据职责和业务不同，请你直接咨询深圳海关，电话：0755-84398999
",0.970400027233122
19973,台湾通行证能否口岸入港转机,深圳市人民政府口岸办公室,2015.06.02,2015.06.02,"台湾通行证为G签，没有港澳通行证，能否从罗湖口岸入港去乘飞机
		","请咨询深圳边检总站业务电话：0755-82321000。
",0.9760905434123565
649,口岸有临时通行证办吗？,深圳市人民政府口岸办公室,2017.04.23,2017.04.24,"准备过香港，但是我有通行证，朋友没通行证，能在口岸办一个吗？
		","建议你咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.9762209539294183
8142,收缴品的处理方式,深圳市人民政府口岸办公室,2016.09.18,2016.09.18,"你好，我想知道平时你们收缴的一些电子产品都是怎么处理的？有听说是拍卖了，那拍卖的方式、地点、时间、我要怎么样才能知道呢？
","请您咨询深圳海关，电话：0755-84398999。
",0.9783621099220212
23349,过关问题,深圳市人民政府口岸办公室,2014.10.15,2014.10.16,"你好 请问一下 比如内地人士今天白天从深圳罗湖口岸过关去香港，晚上又从香港回回深圳。第二天还可以过关去香港吗？
		","你好，请你看一下你证件的签注次数，如是三个月或半年一次的签注就不行，是二次的就可以。
",0.983933510969618
21133,是否可以办理自助通关,深圳市人民政府口岸办公室,2015.03.25,2015.03.25,"我是非深户，在老家已经办理了新版卡片式的电子港澳通行证，但是是一年2次（可以多次办理）的签注，请问是否可以在内地和香港的关口分别办理自助通关，如果可以，应该如何办理，谢谢.
		","你好，一年2次签注的港澳通行证不能办理自助通关。
",0.9854844562780138
23748,三个人一起买一台14000港币的IMAC一体机要不要交关税呢？,深圳市人民政府口岸办公室,2014.08.24,2014.08.28,"一个人限制购物5000元免关税 请问三个人一起买一台14000港币的IMAC一体机要不要交关税呢？谢谢
		","
你好，根据职责和业务不同，请你直接咨询深圳海关，电话：0755-84398999
",0.9869388391213234
256,能否凭护照和机票订单过关,深圳市人民政府口岸办公室,2017.05.03,2017.05.03,"在新航买的香港飞巴厘岛的机票，我从深圳皇岗口岸过关去香港机场坐飞机，是否凭护照和机票订单就可以过关？香港往返巴厘岛的行程超过了7天，是否有关系？
		","建议你咨询深圳边检总站，电话：0755-82321000。
",0.9870935339873584
3509,香港过关深圳的问题,深圳市人民政府口岸办公室,2017.02.21,2017.02.23,"你好请问购买了深圳飞日本，日本飞回香港的机票。这样凭日本签证和机票可以在香港过关回深圳吗？谢谢你了。
		","建议你咨询深圳边检总站，电话0755-82321000，或登录深圳边检总站官网（http://www.szbj.gov.cn），业务咨询栏目进行网上咨询。
",0.9889905617843744
7585,各口岸出入境人数资料,深圳市人民政府口岸办公室,2016.10.04,2016.10.08,"您好，我公司从事口岸出入境包车到香港机场的业务，想问一下有没有各口岸的通关数据可以在您们的网页内找到？我只在专项统计报告的一栏裏看见总通关数据，可是有没有更仔细的，如深圳湾口岸，皇岗口岸的数据？又或者是每周数据可以下载？谢谢
		","
请您咨询深圳边检总站，电话：0755-82321000。
",0.9907338583131396
20605,持护照过关到香港登机需要什么证件？,深圳市人民政府口岸办公室,2015.04.29,2015.04.29,"五月底的飞机，从香港到泰国清迈，持有中国护照，泰国签证以及香港快运航空公司机票行程单，可否从深圳过关到香港登机？
		","


您持有有效中国护照和泰国签证，可从深圳口岸出境。也可咨询深圳边检总站，电话：0755-84498000。
",0.9907805308542348
25949,持有效台湾通行证和签注能否过关去香港,深圳市人民政府口岸办公室,2013.01.30,2013.01.31,"您好，过年和家人去台湾旅游，航班从香港机场起飞。没有港澳通行证签注，只有台湾自由行签注。咨询问题如下：
1. 请问持有深圳签发的台湾自由行签注能否过关？是否需要额外再去办理港澳通行证签注？
2. 能否在起飞的前一天过关去香港？
我是非深户居民，08年来深至今。
感谢您的解答。
","
?

??? 关于你咨询的问题，按照工作职能和分工，敬请咨询深圳边检总站，咨询电话：0755-84498000。
深圳市口岸办
2013年01月31日
",0.9916835695454119
6001,咨询一下，过海关安检时遗忘物品怎么办,深圳市人民政府口岸办公室,2016.11.29,2016.11.29,"本人于2016年11月27晚上大概九点多十点间经过罗湖口岸安检返回深圳，在经过安检机时行李袋子不小心松拖，有一袋子东西遗落了，等我发现的时候已经出了关口，坐上深圳的地铁了。遗失的塑料袋里包含：春雨面膜一盒，牛奶洗面奶2支，玉兰油面霜2个，冬天去湿气足贴3盒，身体乳一支，护手霜2支，清洗剂一支。
		","建议您咨询罗湖边检站，电话：0755-82339585。
",0.9924459261530679
21204,关于罗湖口岸禁区通道的咨询,深圳市人民政府口岸办公室,2015.03.20,2015.03.20,"大陆持港个人游澳通行证,能否在香港禁区开放时间经过罗湖口岸(不搭乘东铁)径直进入香港沙岭.香港禁区开放时间是清明节期间的2015年3月21日-5月.
		","请咨询香港入境处，电话：00852-28246111。
",0.9950319463266366
6295,孕妇过关,深圳市人民政府口岸办公室,2016.11.17,2016.11.18,"请问怀孕六个月，想带父母及小孩过香港迪斯尼玩，可以通关吗？需要准备哪些材料？
		","建议您咨询深圳边检总站，电话：82321000。
",0.9968530385788961
21466,内地人到香港坐飞机去日本,深圳市人民政府口岸办公室,2015.03.02,2015.03.03,"我是四川人，买了从香港到东京的机票，并持有日本签证和中国护照，从深圳到香港还是不是必须要持有港澳通行证？因为票需要到香港机场取，入香港境时很可能手里没有机票证明，这样可以进入香港吗？
		","您持有有效中国护照和日本签证，可从深圳口岸出境。也可咨询深圳边检总站，电话：0755-84498000。
",0.9970994265237354
3349,产品关税,深圳市人民政府口岸办公室,2017.02.27,2017.02.27,"蛇口口岸对进口海鲜，蔬菜、水果相关关税？农产品走跨境电商相关关税，有没有退税，如果有，蔬菜是多少，水果是多少？走跨境电商有没有相应的最大限额？
		","
建议您咨询深圳海关，深圳海关门户网站（http://shenzhen.customs.gov.cn），在“业务咨询”栏目中留言与深圳海关联系，也可拨打深圳海关“12360”服务热线。
",0.9982023555184233
8843,香港入境出境问题,深圳市人民政府口岸办公室,2016.08.20,2016.08.22,"您好，我想请问一下，我从别的地方去台湾上学，回来的时候想从台湾飞香港，再从香港回深圳。请问是否可以凭借这张台湾飞香港的机票+台湾通行证在香港逗留几天，并从深圳湾口岸回深圳呢？
		","
请您咨询深圳海关，电话：0755-84398999；深圳边检总站：0755-82321000。
",0.9988483207636255
8929,台式电脑过关,深圳市人民政府口岸办公室,2016.08.16,2016.08.16,"本人将要在香港读研一年，打算经福田口岸带台式主机和显示器各一个。主机和显示器是以自用为目的并保证一年后带回深圳，现在想咨询的是我是否需要申报主机和显示器以及如何申报。还要就是是否需要交付关税，如需交付，关税需交付多少。谢谢！
		","
请您咨询深圳海关，电话：0755-84398999。深圳边检总站，电话：0755-82321000。
",0.9988796312838379
6939,儿童去香港,深圳市人民政府口岸办公室,2016.10.31,2016.10.31,"请问3岁半的儿童，有港澳通行证，可以不需要父母监护人的情况下，譬如爷爷奶奶，啊姨，姑姑带过关去香港吗？
		","
请您咨询深圳边检总站，电话：0755-82321000。
",0.9989715796259052
24013,过关到香港转机等问题,深圳市人民政府口岸办公室,2014.07.24,2014.07.25,"您好，我们一行四人于八月中旬经香港转机去泰国旅游，早上从罗湖过关去香港晚上的飞机从香港飞泰国。我们想到泰国办理落地签，是否拿着空白护照和机票行程单就能过关，需要再办理港澳通行证吗？谢谢，祝你们工作愉快。
		","本人可持有效真实中国护照和行程机票可过关。
",0.9995226020425225
7089,团体签可以走深圳湾吗,深圳市人民政府口岸办公室,2016.10.25,2016.10.25,"你好我是清华深研院学生，我们学校要组织去香港参观的活动，打算租车过香港，我只有团体签请问可以过吗？
		","请您咨询广东省公安厅驻深签证处，电话：0755-82327700。
",0.9998467760653659
20208,关于使用通行证或护照出关问题咨询,深圳市人民政府口岸办公室,2015.05.19,2015.05.19,"您好！我是内地人，持有一年多次往返港澳的通行证。请问：我用通行证从深圳出关入香港，然后持有美国签证的护照从香港去美国旅行，再从美国回香港，最终由香港持通行证回内地。可以吗？ 有人告诉我，要持美国签证的护照从深圳出关到香港，最后持护照从香港回内地。是这样吗？ 敬请回复。深谢！ 
		","您好，对您的咨询回复如下：如果您从深圳出关经香港到美国，请您使用护照从深圳出关到香港再往美国。回来时同样使用护照。如您从深圳出关只到香港，请使用港澳通行证。
",0.9999770555333751
23690,罗湖口岸每次进出关排长队有哪么难解决吗？我不信,深圳市人民政府口岸办公室,2014.08.30,2014.09.04,"自从我到深圳10多年，看到深圳变化发展，第一次过香港就是过罗湖口岸。当时还不用等哪么久，现在科技哪么发达反而等的时间更长。哪等的时间体会一下就知了，最长时有3个小时。 总之，深圳人才太多了不去注意这个问题还是。？？我初中没毕业几年前就想出来的方法，等等。。。太久了，但我不知？找哪位领导去说：我能解决这个问题，而且很简单。 
		","你好，罗湖口岸目前日均客流量23万人次，平时的过关速度还是很快的，基本目不会超过20分钟。但是在节假日或周末高峰期间每天的客流量经常超过30万人次。由于客流量大且相对集中，某个时段偶尔会出现排队过关时间较长的现象，对此问题我办高度重视，下一步将对自助检查通道进行升级改造，改造完成后通关速度会进一步提高，感谢你对口岸过关问题提出的建议。
",0.9999802782663492
