编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
25026,邀请确认函,深圳市人民政府外事办公室,2013.12.13,2013.12.20,"如外籍员工已经有外国人就业证，在申请办理邀请确认函的时候，是否还需要再提交外国人就业许可证书？急，麻烦看到请给予回复
		","??? 我办于12月13日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．请先确认该外籍员工的外国人就业证是否由深圳市劳动局颁发的，若否，则需向深圳市劳动局申办外国人来华就业许可证书；??? 2．若该外国人就业证是由深圳市劳动局颁发的，则只需咨询市劳动局是否认可该外国人就业证替代外国人来华就业许可证书。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.0020824711002543905
23937,邀请确认函,深圳市人民政府外事办公室,2014.08.04,2014.08.06,"我司2014年3月成立的，并无上年度地税国税记录的，所以办理邀请确认函时是否需要提供呢？
		","??? 我办于8月4日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1、您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2、2014年新成立的公司需提供从公司成立至今的国税纳税证明及地税纳税证明。同时也请提供公司开展业务证明的相关单据；??? 3、为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.0022089371524788293
25335,印度同事申请办理签证需准备什么资料？,深圳市人民政府外事办公室,2013.10.11,2013.10.14,"你好，我们公司是一家外企，有印度青奈的同事申请办理来中国的签证？我们除帮他准备一份公司邀请函，还有其他的什么资料吗？ 同事说还要政府邀请资料，是吗？还有别的资料要准备吗？盼回复~ 谢谢！
		","??? 我办于10月11日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解申报步骤：①点击“在线办事”；②找到活动页面第4栏目中的“邀请外国人”项；③找到“申请外国人来华《邀请确认函》审批”项；④点击“办事指南”。请备齐指南中所需申报材料并进行网上报件，打印签证审批表，提交至外办窗口进行审批；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.0023086609738269814
3053,叙利亚客户要到公司访问需要办官方邀请函,深圳市人民政府外事办公室,2017.03.06,2017.03.06,"叙利亚客户要到公司访问需要办官方邀请函，请问这个邀请函怎么办？需要哪些文件，什么手续？多长时间能办下来？急等，谢谢！
		","??? 我办于3月6日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.您所关注的叙利亚籍客户邀请确认函事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/下载最新申请外国人来深《邀请确认函》办理指南（2016年4月14日更新）了解具体申办材料；??? 2.申请临时商务签证《邀请确认函》，申请单位须备齐以下材料到我办窗口进行人工报件：（1）申报。登入http://203.175.146.23/rjxt/login.jsp(申请外国人来华《邀请确认函》网上申报系统)；（2）申请单位的详细申请报告；（3）申请单位营业执照，验原件，收复印件；（4）最新商事主体登记及备案信息查询单的基本信息表格；（5）上年度全年的国税和地税纳税证明；（6）外国人有效护照复印件；（7）曾来华的外国人须提供最近一次来华的清晰签证页及出入境记录页复印件；（8）被邀请单位的派遣函复印件；（9）申请单位与被邀请单位商务往来、具有法律约束力相关证明文件。（如：①盖有申请单位报关专用章和海关验讫章（或放行章）的中国海关报关单及相匹配的盖有船务公司章的发货提单；②盖有银行公章的中国国内银行信用证；③盖有银行电子回单专用章或转（验）讫章或业务公章的中国国内银行收付款水单。申请单位可选择提供①②或者①③的复印件。）初次与外方被邀请单位合作往来无法提供第9点中上述材料者，必须提供被邀请单位的①商业登记资料、②税务登记资料、③附有公司名称标识的办公场所室内外实物照片（材料①②③均需提供，复印件即可）。其中办理指南中（二）注意事项：3、提供材料如是外文（护照资料除外），申请单位须同时提供主要信息的中文翻译件，并加盖申请单位公章。??? 3.办理临时商务签证《邀请确认函》需4个工作日，来华工作签证《邀请确认函》需7个工作日。以上工作日不包括窗口报件工作日和取件工作日;??? 4.由于您所咨询的邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.0025365246049960932
21608,关于涉外单身证明双认证,深圳市人民政府外事办公室,2015.02.09,2015.02.10,"您好，我是深圳市的户口，因为在国外结婚需要中国这边开出的双认证，请问我的单身证明公证后，深圳外事办可以帮忙办理双认证的业务吗？ 非常感谢！
		","??? 我办于2月9日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．深圳外办可受理代办单身证明的认证服务，但仅受理广东省范围内公证处出具的公证书；??? 2．如需办理公证书的领事认证，申请人需以书面及当场递交材料方式提出行政服务申请，具体材料如下：??? （1）《涉外公证书》原件，公证书内容页复印件 1份??? （2）《送认证介绍信》1份，复印件1份??? （3）《申办领事认证函》1份，复印件1份????????? 注：以上文书由市司法部门公证处出具，缺一不可??? （4）办理双认证还需提供身份证复印件及护照复印件??? 3．为更方便您了解，您可以拔打咨询电话：82105985进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.0027308628140544355
994,关于5月27日南非深圳商会成立的咨询,深圳市人民政府外事办公室,2017.04.14,2017.04.14,"您好，我是来自深圳万国食品城的杨坚丰。刚从我司南非合作伙伴得知，2017年5月27日，将会在南非成立深圳商会的活动，如若想参加，可通过深圳侨办报名。特来信咨询，该如何报名，可以找哪个部门或者哪个负责人联系？谢谢！
		","??? 您4月14日的咨询已收悉，现对您提出的问题答复如下：??? 您咨询的问题不属于我办的职责范围，建议您向市侨办咨询，联系电话：0755-88136426。??? 感谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.003125683349524566
24445,巴基斯坦人在沙特来深邀请函,深圳市人民政府外事办公室,2014.05.13,2014.05.14,"你好，客户是巴基斯坦人在沙特居住上班，需要我方提供邀请函给他办理商务签证，请问办理该邀请函有什么要求，准备哪些资料，需要多长时间，谢谢
		","??? 我办于5月13日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；在申办时需要提供该客户在沙特的有效身份证、工作签证或居留证明；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.0035068742435946376
21184,a fraud chinese supplier ,深圳市人民政府外事办公室,2015.03.18,2015.03.23,"Please advise what to do with a chinese supplier who we have sent 4500usd deposit for goods and after this we sent more 2800usd for shipping and the supplier do not reply and do not send the goods .Is there a way we investigate if this is a real company and who owns the bank account we have sent the money ? company name :Wuhan Yibona Import and Export Co.,Ltd account :579460124066 bank name :Bank of China Thank you in advance ! Mrs Zhivka Chilingirova Baron Ltd,Bulgaria tel:+359 898 468330
		","??? 我办于3月18日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：
??? 根据您的反映情况，对方涉嫌违法犯罪，对案件的调查处理属于公安机关的职责，建议您保留相关证据材料，拨打该企业所在地武汉市，报警电话0086－027－110，请当地警方调查处理。您也可选择登录中国网络违法犯罪举报网站（网址：www.cyberpolice.cn）举报，填写个人填实资料和报案证据，请警方调查处理。
??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.003530200607081535
24411,港澳证,深圳市人民政府外事办公室,2014.05.16,2014.05.19,"办理的因公港澳通行证，可以在网站上查询是否出证呢？之前在自己申报的网站上写3个工作日后取证，但是去取证还是没出，所以想先查一下到底出证没再去，不可以总是白跑一趟吧
		","??? 我办于5月16日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．目前我处正致力于系统的完善和升级，争取推出证件进度的网上查询，实现“一站式”服务；??? 2．为更方便您了解，您可以拔打咨询电话：82105981进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.0035585044078371153
24104,咨询关于出生公证的事宜,深圳市人民政府外事办公室,2014.07.09,2014.07.14,"你好，我是一名大学生，最近正在准备出国留学，但是最近在做出生公证的时候遇到了一些问题。 办理出生公证的时候得知需要父母双方的身份证，但是我的父母在几年前离异了，父亲在离婚后就离开了深圳，回到了老家河源，之后就再也没有联系过。为了办理出生公证，我通过多种途径联系我的父亲，包括电话、信息、网上留言、通过亲戚转告等等。但他都拒绝回应，也没有要给我身份证复印件。所以我现在真的非常焦急，不知道该怎么办。 所以我想请问一下，办理出生公证有其他办法办理吗？目前我有户口办和独生子女证也可以证明父女关系，另外户口本上也有父亲的身份证号码，请问这样子可以吗？
		","??? 我办于7月9日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是出生公证问题，不在市外办业务范围内，市外办仅代办领事认证，不做公证。建议您咨询深圳市公证处；??? 2．如需办理公证书的领事认证，需要准备具体材料为：公证处开具的公证书、申请领事认证函、送认证介绍信；??? 3．为更方便您了解，您可以拔打咨询电话：82105985进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.0035918610046931088
21848,APEC商务旅行卡管理,深圳市人民政府外事办公室,2015.01.22,2015.01.26,"您好，我看到网上新闻介绍APEC商旅卡使用管理新规，私营企业可自行管理，不需要每次使用时到外事办申请领用。企业自行保管，每半年向外事办汇报使用情况及年检。目前是否已经这样执行了？
		","??? 我办于1月22日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 目前，为方便企业贯彻“走出去”战略，我办已实行APEC商务旅行卡企业自行保管制度。为更方便您了解，您可以拔打电话：82107658进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.003839019943643218
10631,申请APEC商务旅行卡,深圳市人民政府外事办公室,2016.06.01,2016.06.01,"企业资料：第4条，需与APEC经济体商务往来证明材料，如出品创汇证明、海关报关单等。这样只与德国西门子有合作协议，是否可以？ 第5条，不属于深圳市民营领军标杆和骨干企业，可否有条件进行申请？申请人材料:第4条，申请人的有效护照，护照有效期不少于3年半，有效期不到三年是否可以？（2019.5.19到期） 
		","??? 我办于6月1日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 问题1：因德国不是亚太经济体国家，您提供的合作协议参考意义不大，请您到深圳海关打印贵公司进出口数据；??? 问题2：不属于深圳市民营领军标杆和骨干企业的单位也是可以申请APEC商务旅行卡的；????问题3：因APEC商务旅行卡的有效期是5年期，所以，申办市护照的有效期要有6年以上,建议您新办一本护照。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.004236489346925998
25512,签证,深圳市人民政府外事办公室,2013.08.21,2013.08.28,"请问深圳内资公司法人是老外的怎么可以申请法人的商务签证，谢谢！
		","??? 我办于8月21日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.004323866373331486
33865,关于港澳商务签注,深圳市人民政府外事办公室,2006.11.24,2006.12.07,"你好，我想咨询一下关于港澳通行证签注的情况，我以前签过商务签注，但是现在过期了，如果我想续签应该办理哪些手续？还是直接就可以拿去签？我想去香港进修一下，可能要多次往返，现在签的自由行挺贵的。另外我在网站上看到第二次签商务的话只要100块是真的吗？盼复，麻烦在百忙之中回复，谢谢。
		","商务签注属公安部门负责，我办只办理党政机关、国有企业因公赴港澳手续。关于自由行和商务签注的问题，请向市公安局咨询。
		
		",0.0043758557674575815
14968,外国人到华邀请函,深圳市人民政府外事办公室,2015.12.23,2015.12.23,"有个外国朋友到华需要外事办的邀请函，请问要怎么操作？？？
		","??? 我办于12月23日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：88125982进行具体的业务咨询。 ??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.004781545880221283
14972,外国人到华邀请函,深圳市人民政府外事办公室,2015.12.23,2015.12.23,"有个外国朋友到华需要外事办的邀请函，请问要怎么操作？？？
		","??? 我办于12月23日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：88125982进行具体的业务咨询。 ??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.004781545880221283
8889,申请外国来华的邀请函,深圳市人民政府外事办公室,2016.08.17,2016.08.18,"你好，我这边有孟加拉客户9月份要来深圳拜访我们公司，进行商务会议，需要邀请函，请问如何办理？ 谢谢
		","??? 我办于8月17日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的孟加拉国客户商务类邀请确认函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解具体申办材料；??? 2．由于您所咨询的商务类邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.0054313109919098546
6731,如何在商务局帮外国人办商务邀请函,深圳市人民政府外事办公室,2016.11.03,2016.11.04,"我公司有一巴基斯坦客人需要来中国看厂，需要办外事局出具的商务邀请函，请问到什么地方办理？需要哪些手续，带哪些文件，有咨询电话吗？
		","??? 我办于11月03日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的巴基斯坦客户商务类邀请确认函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/下载最新申请外国人来深《邀请确认函》办理指南（2016年4月14日更新）了解具体申办材料。并请备齐所须材料到深圳市福田区福中三路市民中心B区行政服务大厅西厅47号窗口进行报件；??? 2.申请临时商务签证《邀请确认函》需提交的材料：（1）申报。登入http://203.175.146.23/rjxt/login.jsp(申请外国人来华《邀请确认函》网上申报系统)；（2）申请单位的详细申请报告；（3）申请单位营业执照，验原件，收复印件；（4）最新商事主体登记及备案信息查询单的基本信息表格；（5）上年度全年的国税和地税纳税证明；（6）外国人有效护照复印件；（7）曾来华的外国人须提供最近一次来华的清晰签证页及出入境记录页复印件；（8）被邀请单位的派遣函复印件；（9）申请单位与被邀请单位商务往来、具有法律约束力相关证明文件。（如：①盖有申请单位报关专用章和海关验讫章（或放行章）的中国海关报关单及相匹配的盖有船务公司章的发货提单；②盖有银行公章的中国国内银行信用证；③盖有银行电子回单专用章或转（验）讫章或业务公章的中国国内银行收付款水单。申请单位可选择提供①②或者①③的复印件。）初次与外方被邀请单位合作往来无法提供第9点中上述材料者，必须提供被邀请单位的①商业登记资料、②税务登记资料、③附有公司名称标识的办公场所室内外实物照片（材料①②③均需提供，复印件即可）；? ??? 3. 由于您所咨询的商务类邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.0060874013286281725
6718,如何在商务局帮外国人办商务邀请函,深圳市人民政府外事办公室,2016.11.03,2016.11.04,"我公司有一巴基斯坦客人需要来中国看厂，需要办外事局出具的商务邀请函，请问到什么地方办理？需要哪些手续，带哪些文件，有咨询电话吗？
		","??? 我办于11月03日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的巴基斯坦客户商务类邀请确认函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/下载最新申请外国人来深《邀请确认函》办理指南（2016年4月14日更新）了解具体申办材料。并请备齐所须材料到深圳市福田区福中三路市民中心B区行政服务大厅西厅47号窗口进行报件；??? 2.申请临时商务签证《邀请确认函》需提交的材料：（1）申报。登入http://203.175.146.23/rjxt/login.jsp(申请外国人来华《邀请确认函》网上申报系统)；（2）申请单位的详细申请报告；（3）申请单位营业执照，验原件，收复印件；（4）最新商事主体登记及备案信息查询单的基本信息表格；（5）上年度全年的国税和地税纳税证明；（6）外国人有效护照复印件；（7）曾来华的外国人须提供最近一次来华的清晰签证页及出入境记录页复印件；（8）被邀请单位的派遣函复印件；（9）申请单位与被邀请单位商务往来、具有法律约束力相关证明文件。（如：①盖有申请单位报关专用章和海关验讫章（或放行章）的中国海关报关单及相匹配的盖有船务公司章的发货提单；②盖有银行公章的中国国内银行信用证；③盖有银行电子回单专用章或转（验）讫章或业务公章的中国国内银行收付款水单。申请单位可选择提供①②或者①③的复印件。）初次与外方被邀请单位合作往来无法提供第9点中上述材料者，必须提供被邀请单位的①商业登记资料、②税务登记资料、③附有公司名称标识的办公场所室内外实物照片（材料①②③均需提供，复印件即可）；? ??? 3. 由于您所咨询的商务类邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.0060874013286281725
25524,外籍人士签证,深圳市人民政府外事办公室,2013.08.20,2013.08.23,"请问内资公司的法人是外籍人员，怎么办签证邀请函，静待回复，谢谢！
		","?? 我办于8月20日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：?? 1．您所说的是关于外国人申请就业签证的有关问题，您可以登录深圳市外办网站www.szfao.gov.cn了解具体办事指南；?? 2．您也可以拔打咨询电话：82105982进行业务咨询。?? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.006192632054576319
20664,法国出生公证双认证,深圳市人民政府外事办公室,2015.04.27,2015.04.27,"你好， 本人在广东省出生，刚办了出生公证，请问要办理法国的出生公证双认证要多久呢，是直接去你们外办公司办理吗？因为本人要赶回去法国，所以可能不能亲自去拿，请问办理完可以寄去法国吗? 或者可以委托父母代拿? 谢谢
		","??? 我办于4月27日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．深圳外办可受理代办出生公证的认证服务，但仅受理广东省范围内公证处出具的公证书；??? 2．如需办理公证书的领事认证，申请人或委托人需以书面及当场递交材料方式提出行政服务申请，具体材料如下：??? （1）《涉外公证书》原件，公证书内容页复印件1份??? （2）《送认证介绍信》1份，复印件1份??? （3）《申办领事认证函》1份，复印件1份????????? 注：以上文书由市司法部门公证处出具，缺一不可??? （4）办理双认证还需提供身份证复印件及护照复印件??? 3．认证办理类别分为单认证和双认证：单认证送进省外办时间一般需10个工作日，收费为50元/份，双认证收费及所需时间根据各国家驻华使领馆的具体收费标准及工作日来定，您是否申请双认证，请自行向使用的国家确定；??? 4．为更方便您了解，您可以拔打咨询电话：82105985进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.006603225784241329
4028,邀请国外客人来华商务邀请函如何申请,深圳市人民政府外事办公室,2017.02.13,2017.02.13,"请问帮国外客户办理来华邀请函， 需要提供哪些资料？
		","??? 我办于2月13日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/下载最新申请外国人来深《邀请确认函》办理指南（2016年4月14日更新）了解具体申办材料；??? 2.由于您所咨询的邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.0074346283296614635
25321,外国人六个月访问签证入境有效次数为什么会有只有一次的？如何变为二次？,深圳市人民政府外事办公室,2013.10.15,2013.10.17,"我公司以法国实习生，持有六个月访问签入境，可有效入境次数只有一次，为什么？有什么途径可以拿到第二次吗？谢谢。
		","??? 我办于10月15日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.据了解，您所邀请的外国人为在校生，不在市外办受理的外国人来华《邀请确认函》的被邀请对象范围内，故所咨询的内容不在市外办职责范围内；??? 2.鉴于颁发给外国人的签证类型及入境次数由使领馆决定，建议您咨询中国驻该外国人所在国籍国的使领馆了解。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.007600727840538446
23599,如何变更为6个月多次,深圳市人民政府外事办公室,2014.09.13,2014.09.17,"您好，我司有位员工一开始办理的因公赴港的通行证是3个月多次的，请问后面应该如何变更为6个月多次呢？感谢
		","? 我办于9月17日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：
3月多次与6月多次均属于多次赴港签注，审批时，我办根据出访人与派出单位等情况综合考虑，给出审批结果。如工作需要6月多次签注，请你公司在出访报告里对出访人的工作岗位与单位的业务需求等情况做出详细说明。?? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.008060004394130793
24847,关于邀请确认函网上申报系统账户和密码,深圳市人民政府外事办公室,2014.02.12,2014.02.14,"我单位是西乡中学，是具有聘请外教资质的单位，就邀请确认函网上申报系统账户和密码丢失了，改如何办理？
		","??? 我办于2月12日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 您所关注的事情应该是申请外国人来深《邀请确认函》网上申报系统密码重置的有关事宜，为方便您找回网申系统的用户名和密码，您可以拔打咨询电话：82105982，与工作人员联系进行密码重置。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.008128432481487313
25947,办理《邀请函》时，申请的外国人是否要离开中国,深圳市人民政府外事办公室,2013.01.23,2013.02.01,"? 你好， ? 本人在办理《邀请函》的时候遇到个疑问，申请来华的外国人是否不能呆在中国，必须离境才能办理《邀请函》呢？ ? 这样的话，那提供的护照复印件，不需要验原件了吧？ ? 盼速复， 谢谢！
","??? 我办已收到您提交的外国人入境业务的相关咨询，现答复如下： ??? 此业务是为境外的外籍人士办理《邀请确认函》，由境内单位代为申请，外籍人士持此函在我国驻外使领馆办理签证，因此办理时只需提供护照复印件即可. ??? 感谢您对我办工作的支持和理解，具体详情请查看我办网站www.szfao.gov,cn 左下方外国人来深栏目。 ??? 以上情况特此告知。
",0.008561684149835935
9354,土耳其客户来华商谈邀请函,深圳市人民政府外事办公室,2016.07.27,2016.07.29,"请问如何办理土耳其客户来华商谈邀请函？是直接去贵单位办理么？需要准备些什么材料？
		","??? 我办于7月27日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.008591080610988788
9213,政府邀请函文件格式,深圳市人民政府外事办公室,2016.08.08,2016.08.08,"请问政府邀请函的文件上是否有条形码？谢谢
		","??? 我办于8月8日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解；??? 2．邀请确认函上有条形码。由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.009073806682899033
21390,如何办理外国人入境邀请函,深圳市人民政府外事办公室,2015.03.04,2015.03.09,"有个泰国客户要来中国,让我们公司帮忙办理外国人入境邀请函,请问应该准备哪些资料,操作流程是哪样?
		","??? 我办于03月04日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.0091935223063907
20298,申请国外人到我公司来参观的邀请函下载不到,深圳市人民政府外事办公室,2015.05.14,2015.05.14,"我公司需要发邀请函给客户，但是在网上下载表格，进行了很多次，都不可以。请回复
		","??? 我办于5月14日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2．《邀请外国人来华审批表》需登入网上申报系统进行申报后保存提交再打印出来。由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.009302612146932843
23415,办理中国国际贸易促进委员会证明书,深圳市人民政府外事办公室,2014.10.11,2014.10.11,"请问办理中国国际贸易促进委员会证明书需要哪些材料，多少个工作日可以办下来？
		","
您10月1日的咨询已收悉，现对您提出的问题答复如下：??? 您反映的情况不属于我办的职责范围，我办的主要职责是归口管理外事和港澳事务。??? 以上情况特此告知。
",0.010313293866776596
25421,2013年9月份，可以邀请叙利亚的人来中国吗？,深圳市人民政府外事办公室,2013.09.16,2013.09.18,"你好，我公司和沙特阿拉伯客户有业务往来，但是沙特阿拉伯客户的其中一个给员工是叙利亚国籍的人，但是这个叙利亚人一直在沙特阿拉伯打工！ 请问，我们可以邀请叙利亚人来中国吗？如果可以，需要准备什么资料？这个人已经来过中国好几次了！急！！
		","??? 我办于9月16日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．办理签证地点一般为国籍国，在非国籍国办理签证者须提供其所在国官方发放的外国人居留证明或工作证明（如身份证、居留证或工作签证）。您公司拟邀请的外国人是叙利亚国籍，若计划在沙特阿拉伯的中国使领馆办理来华签证，需提供沙特阿拉伯官方为其颁发的居留证明或工作证明（如身份证、居留证或工作签证），即可前来申报。??? 2．详情请登录深圳市外办网站www.szfao.gov.cn了解或拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.010540486867004373
